id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
11070049,09007713943007571000000000U8,GYM GORILLAS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MARIA ESTHER ZUNO DE ECHEVERRIA,AVENIDA,CAMINO A LAS MINAS,CALLE,LEONA VICARIO,CALLE,TERCERA CERRADA DE PRIMAVERA,8,4,NA,NA,NA,NA,COLONIA,SANTIAGO ACAHUALTEPEC SEGUNDA AMPLIACIÓN,NA,NA,NA,09609,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4946,015,5585922258,NA,NA,Fijo,19.34568099,-99.01275148,2024-11
7760749,09003713943002051000000000U5,GYM HEALT & FITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,3 ORIENTE AVENIDA CAFETALES,CALLE,RANCHO SANTA TERESA,CALLE,RANCHO EL QUERENDAL,CALLE,RANCHO MOZOTA,1769,NA,NA,NA,NA,NA,COLONIA,HACIENDAS DE COYOACÁN,NA,NA,NA,04970,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1213,006,NA,NA,NA,Fijo,19.30302481,-99.11309926,2019-11
1013411,09015713943000291000000000U3,GYM HERCULES MODERNO,NICOLAS CABRERA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,VIOLETA,CALLE,HEROES,CALLE,ZARCO,CALLE,PEDRO MORENO,37,NA,NA,NA,NA,NA,COLONIA,GUERRERO,NA,NA,NA,06300,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0610,011,NA,NA,NA,Fijo,19.44131778,-99.14623026,2010-07
850228,09012713943000191001000000U2,GYM HOLIDAY FIT,ROBERTO CHAPARRO,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,TETIZ,CALLE,CONKAL,CALLE,TIXMEHUAC,CALLE,SOTUTA,NA,SN,NA,NA,409,NA,COLONIA,PEDREGAL DE SAN NICOLÁS CUARTA SECCIÓN,NA,NA,NA,14100,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0801,018,NA,NA,NA,Fijo,19.27893923,-99.23238958,2010-07
11230857,09016713943001752000000000U1,GYM INDOOR CYCLING SIDE 2 SIDE MX,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,PASEO DE LAS PALMAS,CALLE,MONTES URALES NORTE,AVENIDA,PASEO DE LAS PALMAS,CALLE,MONTES URALES NORTE,NA,SN,NA,NA,NA,NA,ZONA COMERCIAL,LOMAS DE CHAPULTEPEC III SECCIÓN,NA,NA,NA,11000,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0849,027,NA,SIDE2SIDEMX@GMAIL.COM,WWW.SIDE2SIDEMX.COM.MX,Fijo,19.4309535,-99.20908073,2024-11
672029,09005713943001871002000000U2,GYM INTEGRITY FIT,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,7,EJE VIAL,1 PONIENTE (CALZADA VALLEJO),CALLE,PERLILLAR,CALLE,8,11,NA,NA,NA,NA,NA,COLONIA,AMPLIACIÓN PROGRESO NACIONAL,NA,NA,NA,07650,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0436,017,5663437407,NA,NA,Fijo,19.51877813,-99.1630038,2014-12
800943,09007713943000651001000000U5,GYM IRON MAN,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,8 SUR CALZADA ERMITA IZTAPALAPA,CALLE,LICENCIADO IGNACIO L. VALLARTA,CALLE,PROFESOR M. MARILES,AVENIDA,HIDALGO,2588,NA,NA,NA,NA,NA,COLONIA,JACARANDAS,NA,NA,NA,09280,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1299,009,NA,PACOMIRANDA62@GMAIL.COM,NA,Fijo,19.34223086,-99.05333717,2010-07
11662218,09005713943005363000000000U6,GYM IRON PARADISE,NA,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,ROBERTO ESQUERO PEDRAZA GENERAL FELIPE ANGELES,CALLE,BAJADA DEL CERRITO,CERRADA,ROBERTO E. PEDRAZA,AVENIDA,AVENIDA DEL CASTILLO,3,NA,NA,NA,NA,NA,COLONIA,PALMATITLA,NA,NA,NA,07170,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2767,020,5522925778,ISABELORD5@GMAIL.COM,NA,Fijo,19.54890835,-99.13502848,2024-11
7768982,09005713943003981000000000U7,GYM JJ,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MIGUEL LERDO DE TEJADA,CALLE,JUVENTINO ROSAS,CALLE,PEDRO INFANTE,CALLE,FANNY SCHILLER,10,MZ 58,NA,NA,NA,NA,COLONIA,FORESTAL,NA,NA,NA,07130,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2729,009,NA,NA,NA,Fijo,19.56066075,-99.13388308,2019-11
647634,09007713943000371000000000U0,GYM JUNIOR,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,POLIGLOTAS,CALLE,GERENTES,CALLE,LEGISTAS,CALLE,SOCIOLOGOS,1,NA,NA,NA,NA,NA,COLONIA,SAN JOSÉ ACULCO,NA,NA,NA,09410,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2460,011,NA,NA,NA,Fijo,19.3747954,-99.10069139,2010-07
7730180,09012713943002061000000000U5,GYM JUST FITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,REFORMA AGRARIA,CALLE,MELCHOR OCAMPO,CALZADA,VIADUCTO TLALPAN,RETORNO,PERGOLEROS,10,NA,NA,NA,NA,NA,COLONIA,VILLA TLALPAN,NA,NA,NA,14620,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,2102,003,NA,JUSTFITNESSMEXICO@GMAIL.COM,NA,Fijo,19.2784663,-99.16372457,2019-11
10018177,09002713943001381000000000U9,GYM KO 7 BOX,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,ANTONIO VALERIANO,CERRADA,PROLONGACION SABINO,CALLE,SABINO,CALLE,4,55,NA,NA,NA,NA,NA,COLONIA,AMPLIACIÓN DEL GAS,NA,NA,NA,02970,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0769,009,NA,NA,NA,Fijo,19.46850784,-99.15647554,2024-11
9801920,09006713943001401000000000U6,GYM KRATOS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ORIENTE 241 A,CALLE,SUR 14-A,CALLE,SUR 16,EJE VIAL,5 ORIENTE (JAVIER ROJO GOMEZ),330,NA,NA,NA,NA,L2,COLONIA,AGRÍCOLA ORIENTAL,NA,NA,NA,08500,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,0344,015,NA,NA,NA,Fijo,19.394608560000002,-99.07274775,2024-11
7628336,09013713943001641000000000U3,GYM LEAM BODY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,VERONICA,CALLE,CAMINO REAL A XOCHITEPEC,CALLE,VALERIANA,CALLE,CAMINO REAL A XOCHITEPEC,34,NA,NA,NA,NA,NA,BARRIO,EL MIRADOR,NA,NA,NA,16029,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,1332,012,NA,NA,NA,Fijo,19.26376859,-99.1317821,2019-11
8435859,09007713943004961000000000U4,GYM LEO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,TLAHUAC,CALLE,FRANCISCO POLO RODRIGUEZ,CALLE,JOAQUIN DE LA VEGA,CALLE,ROSARIO,1,MZ 5,NA,NA,NA,NA,COLONIA,EL ROSARIO,NA,NA,NA,09930,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2174,021,NA,LEONHDF97@GMAIL.COM,NA,Fijo,19.3059935,-99.06494988,2019-11
665681,09002722219000531011000000U4,GYM LIFE FITNESS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,LAMINADORES,CALLE,10,CALLE,12,CALLE,MINEROS METALURGICOS,224,NA,NA,NA,NA,NA,COLONIA,TRABAJADORES DE HIERRO,NA,NA,NA,02650,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0383,020,NA,NA,NA,Fijo,19.48011013,-99.15459753,2010-07
9676693,09007713943006581000000000U8,GYM LOBO NEGRO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,6 SUR AVENIDA DE LAS TORRES,CALLE,GUADALUPE VICTORIA,CALLE,ANILLO DE CIRCUNVALACION,CALLE,EMILIANO ZAPATA,133,NA,NA,NA,NA,NA,EJIDO,SANTA MARÍA AZTAHUACAN,NA,NA,NA,09570,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1104,034,NA,NA,NA,Fijo,19.35806518,-99.0261071,2024-11
1023587,09008713943000252001000000U0,GYM LUIS CABRERA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MANTO,AVENIDA,LUIS CABRERA,CALLE,JALISCO,CALLE,OLIVOS,19,NA,NA,NA,NA,NA,COLONIA,CUAUHTÉMOC,NA,NA,NA,10020,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0141,011,NA,NA,NA,Fijo,19.32373142,-99.245723,2010-07
835795,09007713943001101000000000U0,GYM LVO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,FLOR DE TEZONCO,CALLE,CAMINO A SANTA CRUZ,CALLE,DURANGO,CALLE,MANUEL GONZALEZ,68,NA,NA,NA,NA,NA,COLONIA,LOMAS DE SAN LORENZO,NA,NA,NA,09780,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,198A,024,5558638025,NA,NA,Fijo,19.3160841,-99.07061057,2010-07
10957738,09012713943003131000000000U5,GYM MANE BOXING CLUB,ALEJANDRO PACHECO,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CANSAHCAB,CALLE,TIXMEHUAC,CALLE,CONKAL,CALLE,SUDZAL,489,NA,NA,NA,NA,NA,COLONIA,PEDREGAL DE SAN NICOLÁS CUARTA SECCIÓN,NA,NA,NA,14100,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0801,003,NA,MAN30SAN19@GMAIL.COM,NA,Fijo,19.27914058,-99.23051377,2024-11
11254080,09003713943002541000000000U5,GYM MAXIMUX-MEL,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AMATL,AVENIDA,ESCUINAPA,CALLE,OCOAPAN,CALLE,AMESQUITE,199,NA,NA,NA,NA,NA,COLONIA,PEDREGAL DE SANTO DOMINGO,NA,NA,NA,04369,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0624,002,NA,NA,NA,Fijo,19.3292575,-99.16626475,2024-11
10511510,09012713943003121000000000U6,GYM MAYA LIFE,GYM MAYA LIFE,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SAN JUAN DE DIOS,CALZADA,ACOXPA,CALLE,HACIENDA DE METEPEC,AVENIDA,DIVISION DEL NORTE,555,NA,NA,NA,NA,NA,COLONIA,PRADO COAPA TERCERA SECCIÓN,NA,NA,NA,14357,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0464,003,5555245210,NA,NA,Fijo,19.29552972,-99.13288271,2024-11
791734,09005713943000381001000000U3,GYM MERCKS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE 64,CALLE,ORIENTE 91,CALLE,ORIENTE 87,CALLE,NORTE 62-A,3710,NA,NA,NA,NA,NA,COLONIA,MÁRTIRES DE RÍO BLANCO,NA,NA,NA,07880,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2201,015,5557516678,NA,NA,Fijo,19.45999077,-99.11231244,2010-07
10937982,09005713943004981000000000U6,GYM METROPOLI,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,604,CALLE,625,CALLE,623,OTRO(ESPECIFIQUE),MANZANA O EDIFICACION CONTIGUA,77,NA,NA,NA,NA,NA,COLONIA,SAN JUAN DE ARAGÓN IV SECCIÓN,NA,NA,NA,07979,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2432,006,NA,NA,NA,Fijo,19.45121423,-99.06538355,2024-11
1040261,09015713943000051000000000U1,GYM METROPOLITANO,JORGE CASTAÑEDA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,VIZCAINAS,CALLE,LOPEZ,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,PUENTE PEREDO,13,NA,NA,NA,1,NA,COLONIA,CENTRO,NA,NA,NA,06010,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0875,025,5555219914,NA,NA,Fijo,19.42911381,-99.14226421,2010-07
11532397,09005713943004411000000000U4,GYM MICTALAN,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,PARQUE NACIONAL,CALLE,CUMBRE,AVENIDA,AVENIDA DEL CASTILLO,AVENIDA,PARQUE NACIONAL,2,A,NA,NA,NA,NA,COLONIA,CASTILLO GRANDE,NA,NA,NA,07220,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0205,005,NA,NA,NA,Fijo,19.54034286,-99.13854552,2024-11
8254429,09007713943004461001000000U5,GYM MINOTARO,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,LUNA,CALLE,XOHUANAQUILLO (BOREAL),AVENIDA,CARLOS HANK GONZALEZ,CALLE,XOHUANAQUILLO (BOREAL),1,NA,NA,NA,NA,NA,COLONIA,LOMAS DE LA ESTANCIA,NA,NA,NA,09640,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3100,030,5517806848,NA,NA,Fijo,19.340216559999998,-99.00721675,2019-11
1051470,09011713943001001000000000U4,GYM MOSTER,MARIBEL FRAGOSO,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AMADO NERVO,CERRADA,CUARTA AMADO NERVO,CALLE,GABRIEL GARCIA MARQUEZ,CALLE,SAN RAFAEL ATLIXCO,NA,SN,NA,NA,NA,NA,COLONIA,SANTA ANA PONIENTE,NA,NA,NA,13300,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,147A,001,5572265928,NA,NA,Fijo,19.30515286,-99.04687739,2010-07
803477,09007713943001121000000000U8,GYM MR POWER,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TECALTITLA,CALLE,CAMINO A SANTIAGO,CALLE,OCTAVIO SENTIES,CALLE,MARAVILLAS,2,MZ 2,NA,NA,NA,NA,COLONIA,SANTIAGO ACAHUALTEPEC PRIMERA AMPLIACIÓN,NA,NA,NA,09608,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2579,020,5542206140,NA,NA,Fijo,19.35259766,-99.0120423,2010-07
11367192,09007713943006911000000000U7,GYM MUSCLE GOOS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MANUEL CAÑAS VILLA BRAZ,CALLE,VILLA CONSISTORIOS,CALLE,15 DE SEPTIEMBRE,CALLE,VILLA DEL PUENTE,9,MZ22,NA,NA,NA,NA,COLONIA,DESARROLLO URBANO QUETZALCOATL,NA,NA,NA,09700,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3045,036,5593727053,NA,NA,Fijo,19.33068419,-99.04313816,2024-11
8223540,09005713943003711000000000U8,GYM MUSCLES & BEAUTY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,EMILIANO ZAPATA,CALLE,BRAULIO GUERRERO,CALLE,PALMIRA,AVENIDA,EMILIANO ZAPATA,29,NA,NA,NA,NA,NA,COLONIA,GUADALUPE VICTORIA CUAUTEPEC,NA,NA,NA,06000,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0192,027,NA,NA,NA,Fijo,19.53980458,-99.14051429,2019-11
654760,09017713943000131002000000U7,GYM MX,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TANGER,EJE VIAL,2 NORTE (TRANSVAL),CALLE,SIBERIA,CALLE,PUERTO ARTURO,34,NA,NA,NA,NA,NA,COLONIA,ROMERO RUBIO,NA,NA,NA,15400,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0314,002,5557516535,NA,NA,Fijo,19.44367936,-99.09161851,2010-07
10548103,09005713943004952000000000U7,GYM MX,NA,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,EJE VIAL,3 NORTE AVENIDA 506,AVENIDA,503,CALLE,AVENIDA 505,CALLE,SEGUNDA 503,6,NA,NA,NA,NA,NA,COLONIA,SAN JUAN DE ARAGÓN I SECCIÓN,NA,NA,NA,07969,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2235,024,NA,GIMNACIOMX2022@GMAIL.COM,NA,Fijo,19.45813988,-99.095929,2024-11
808200,09007713943000581000000000U4,GYM NEVERLAND,ODILON RIVERA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PROLONGACION JUAN DE LA BARRERA,AUTOPISTA,MEXICO-PUEBLA,AVENIDA,AVENIDA DE LAS TORRES,CALLE,PROLONGACION JUAN DE LA BARRERA,NA,SN,NA,NA,0,MZ112 LT5,COLONIA,SAN MIGUEL TEOTONGO SECCIÓN RANCHITO,NA,NA,NA,09630,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2723,015,5527746875,NA,NA,Fijo,19.34608036,-98.98304425,2010-07
11508017,09013713943002271000000000U8,GYM NEW BODY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CERRADA,FRESNO,PRIVADA,ANDRES,CALLE,MIRADOR,PRIVADA,NINGUNO,NA,SN,NA,NA,NA,NA,PUEBLO,SAN ANDRES AHUAYUCAN,NA,NA,NA,16810,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0758,006,5548839445,NA,NA,Fijo,19.23095686,-99.10865842,2024-11
639878,09002713943000011000000000U3,GYM NEW BODY,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,5 DE MAYO,CALLE,FELIPE ANGELES,CALLE,EMILIO PORTES GIL,CALLE,LAURO VILLAR,114,NA,NA,NA,NA,NA,COLONIA,PROVIDENCIA,NA,NA,NA,02440,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0237,022,NA,NA,NA,Fijo,19.49392367,-99.21101519,2010-07
841505,09007713943001532000000000U6,GYM NEW YORK,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JARDIN PENSAMIENTOS,AVENIDA,EMILIANO ZAPATA,AVENIDA,IGNACIO ALDAMA,CALLE,JARDIN ORQUIDEAS,4,MZ21 LT,NA,NA,NA,NA,COLONIA,JARDINES DE SAN LORENZO TEZONCO,NA,NA,NA,09940,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3539,002,NA,NA,NA,Fijo,19.29454706,-99.07352041,2010-07
669819,09005713943002671000000000U5,GYM NUBIS,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MAURICIO GOMEZ,CALLE,CERRADA MAURICIO GOMEZ,CALLE,JOSE VASCONCELOS,CALLE,DARIO FERNANDEZ,50,NA,NA,NA,NA,NA,COLONIA,PALMATITLA,NA,NA,NA,07170,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0050,020,NA,NA,NA,Fijo,19.55545425,-99.13305376,2014-12
8671614,09007713943005731000000000U0,GYM OLIMPIA,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,FELIPE ANGELES,CALLE,5 DE MAYO,CALLE,MACLOVIO HERRERA,CALLE,TORIBIO ORTEGA,6,NA,NA,NA,NA,NA,COLONIA,FRANCISCO VILLA,NA,NA,NA,09720,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1636,006,NA,NA,NA,Fijo,19.33978089,-99.05971458,2019-11
10412106,09005713943004771000000000U1,GYM OLIPIC,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMINO DE LA SECRETARIA A,CALLE,CAMINO PARQUE CENTRAL,PRIVADA,QUINTA DE LA SECRETARIA,CALLE,CAMINO PROSPERIDAD,127,NA,NA,NA,NA,NA,COLONIA,CAMPESTRE ARAGÓN,NA,NA,NA,07530,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1330,013,5567086536,NA,NA,Fijo,19.48760767,-99.0822855,2024-11
8583718,09003713943001821000000000U2,GYM OM,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AMESQUITE,CALLE,ACATEMPA,CALLE,AHUANUSCO,CALLE,AILE,345,NA,NA,NA,NA,NA,COLONIA,PEDREGAL DE SANTO DOMINGO,NA,NA,NA,04369,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0785,003,NA,NA,NA,Fijo,19.32415229,-99.16892128,2019-11
8681230,09012713943001731000000000U4,GYM PARTHENON,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MARIANO ESCOBEDO,CALLE,PEDRO DE LA ALQUICIRA,CALLE,EMILIANO ZAPATA,CALLE,PEDRO ASCENCIO,44,NA,NA,1,NA,NA,PUEBLO,SAN MIGUEL AJUSCO,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA,44,14700,09,Ciudad de México,012,Tlalpan,0026,San Miguel Ajusco,1528,010,5617040448,GYMPARTHENON@GMAIL.COM,NA,Fijo,19.22148212,-99.2010221,2019-11
10431425,09017713943001851000000000U9,GYM PEQUEÑO DEMONIO,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,35,AVENIDA,10,AVENIDA,GENERAL FRANCISCO MORAZAN,CALLE,33,95,NA,NA,NA,NA,NA,COLONIA,GENERAL IGNACIO ZARAGOZA,NA,NA,NA,15000,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,1219,009,NA,NA,NA,Fijo,19.41269306,-99.09181855,2024-11
11446697,09011713943002331000000000U4,GYM PERFEC BODY,GLORIA REYES,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CERRADA,CEIBA,CALLE,SALTO DEL AGUA,CERRADA,QUINTA SANTA CRUZ,CALLE,SALTO DEL AGUA,2,LT76,NA,NA,NA,NA,COLONIA,LAS ARBOLEDAS,NA,NA,NA,13320,09,Ciudad de México,011,Tláhuac,0001,Tláhuac,1357,021,5526742872,NA,NA,Fijo,19.31106277,-99.04626759,2024-11
999542,09003713943000321000000000U4,GYM PERFECCION,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,AZTECAS,CALLE,REY NEZAHUALCOYOTL,AVENIDA,REY MOCTEZUMA,CALLE,TOTONACAS,260,NA,NA,NA,NA,NA,COLONIA,AJUSCO,NA,NA,NA,04300,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0658,008,5531844941,NA,NA,Fijo,19.32728972,-99.15607432,2010-07
816822,09007713943000501000000000U2,GYM POPEYES,CLEMENTE CASTILLO,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,GLORIA,CALLE,CAMINO VIEJO REAL A SAN FRANCISCO,AVENIDA,DEL ROSAL,CALLE,GLADIOLA,7,NA,NA,NA,NA,NA,COLONIA,LOS ÁNGELES,NA,NA,NA,09830,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1424,013,5611160251,NA,NA,Fijo,19.34465285,-99.07033374,2010-07
10348930,09017713944000141000000000U4,GYM POWER,ADMINISTRACION DEPORTIVO OCEANIA,713944,Centros de acondicionamiento físico del sector público,0 a 5 personas,AVENIDA,OCEANIA,AVENIDA,608,AVENIDA,TAHEL,AVENIDA,602 (AVENIDA TEXCOCO-VIA TAPO),NA,SN,NA,NA,NA,NA,COLONIA,PENSADOR MEXICANO,NA,NA,NA,15510,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0136,001,5544579871,NA,NA,Fijo,19.44815873,-99.08324555,2024-11
8782697,09007713943004773001000000U3,GYM POWER CENTER,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,1 ROBERTO RODRIGUEZ,AVENIDA,REVOLUCION SOCIAL,CALLE,3 CRESENCIO MAGAÑA,CALLE,1 ROBERTO RODRIGUEZ,47,NA,NA,NA,NA,NA,UNIDAD HABITACIONAL,UNIDAD VICENTE GUERRERO,NA,NA,NA,09200,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4734,017,NA,NA,NA,Fijo,19.35161809,-99.05248736,2019-11
7153532,09005713943003921000000000U3,GYM POWER Y FITNESS,SALVADOR RUIZ,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE 86 A,CALLE,ORIENTE 83,CALLE,ORIENTE 81,CALLE,NORTE 86,4220,NA,NA,NA,NA,NA,COLONIA,LA MALINCHE,NA,NA,NA,07899,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2288,003,5544982434,NA,NA,Fijo,19.45211962,-99.10442849,2019-11
795859,09005713943000321000000000U9,GYM QUEBEC SPORT,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,NORTE 84,CALLE,ORIENTE 95,EJE VIAL,3 NORTE (ANGEL ALBINO CORZO-ORIENTE 101),CALLE,NORTE 82-B,5124,NA,NA,NA,NA,NA,COLONIA,GERTRUDIS SÁNCHEZ TERCERA SECCIÓN,NA,NA,NA,07838,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,2108,005,5557518020,NA,WWW.QUEBECGYM.COM,Fijo,19.46010399,-99.10266803,2010-07
736203,09007713943002081000000000U3,GYM QUETZAL,NA,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,VILLA CASTIN,CALLE,VILLA ELOISA,CALLE,VILLA ANGELA,CALLE,VILLA CAMPA,28,LT19,NA,NA,0,MZ 28 LT 19,COLONIA,DESARROLLO URBANO QUETZALCOATL,NA,NA,NA,09700,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3079,006,5560397579,NA,NA,Fijo,19.32779483,-99.04136706,2014-12
12334087,09016713943002061000000000U6,GYM RADIATION LAB,RDT LAB COMBAT,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,PASEO DE LAS PALMAS,CALLE,MONTES URALES NORTE,CALLE,SIERRA MOJADA,CALLE,AVENIDA CORDILLERA DE LOS ANDES,340,NA,NA,12,NA,NA,COLONIA,LOMAS DE CHAPULTEPEC III SECCIÓN,CENTRO Y PLAZA COMERCIAL,ALTEZA,11,11000,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,0849,021,NA,NA,WWW.RADIATIONLAB.MX,Fijo,19.42975481,-99.21091967,2026-04
